prompt,prompt_suddenness,prompt_familiarity,prompt_predict_event,prompt_pleasantness,prompt_unpleasantness,prompt_goal_relevance,prompt_chance_responsblt,prompt_self_responsblt,prompt_other_responsblt,prompt_predict_conseq,prompt_goal_support,prompt_urgency,prompt_self_control,prompt_other_control,prompt_chance_control,prompt_accept_conseq,prompt_standards,prompt_social_norms,prompt_attention,prompt_not_consider,prompt_effort,response,response_suddenness,response_familiarity,response_predict_event,response_pleasantness,response_unpleasantness,response_goal_relevance,response_chance_responsblt,response_self_responsblt,response_other_responsblt,response_predict_conseq,response_goal_support,response_urgency,response_self_control,response_other_control,response_chance_control,response_accept_conseq,response_standards,response_social_norms,response_attention,response_not_consider,response_effort,quality
"My brother, also a smoker, has undergone an amputation and I am concerned about losing my right foot/leg.  Other than the risk for amputation, I know very little about poor leg circulation and I am concerned that my lack of knowledge will hurt me.  I have never heard about walking as a way to help my PAD.  I really don’t want to lose my leg.",4.0365214347839355,1.8644084930419922,2.258652687072754,1.0916625261306763,4.822941303253174,3.636096715927124,3.7114322185516357,1.9158037900924683,2.4559504985809326,2.674619674682617,1.4476091861724854,3.784379720687866,1.893925666809082,2.850102186203003,3.692763566970825,2.4243080615997314,2.9851455688476562,1.823696494102478,4.175734043121338,3.6015331745147705,4.16270112991333,You learned walking could help you keep your leg.,2.8007700443267822,2.6161046028137207,3.339668035507202,3.767122983932495,2.5332584381103516,4.123103618621826,2.390667200088501,3.865908145904541,2.5118625164031982,3.5309133529663086,3.750432014465332,3.459108352661133,3.219374895095825,3.2121570110321045,2.524965524673462,3.648639678955078,1.7914869785308838,1.1604751348495483,4.483479022979736,2.176586151123047,3.821479558944702,2
"My brother, also a smoker, has undergone an amputation and I am concerned about losing my right foot/leg.  Other than the risk for amputation, I know very little about poor leg circulation and I am concerned that my lack of knowledge will hurt me.  I have never heard about walking as a way to help my PAD.  I really don’t want to lose my leg.",4.0365214347839355,1.8644084930419922,2.258652687072754,1.0916625261306763,4.822941303253174,3.636096715927124,3.7114322185516357,1.9158037900924683,2.4559504985809326,2.674619674682617,1.4476091861724854,3.784379720687866,1.893925666809082,2.850102186203003,3.692763566970825,2.4243080615997314,2.9851455688476562,1.823696494102478,4.175734043121338,3.6015331745147705,4.16270112991333,You definitely need to incorporate more physical activity and walking is a great choice.,2.0614969730377197,3.625818967819214,4.221263885498047,2.9875681400299072,3.0774717330932617,3.4081406593322754,2.057720184326172,4.454834938049316,1.854743242263794,3.7997703552246094,3.217562675476074,2.901738166809082,3.7666738033294678,2.4307713508605957,2.2452003955841064,3.6098461151123047,2.049112558364868,1.2446293830871582,3.769195556640625,2.5516960620880127,3.3179526329040527,1
"My brother, also a smoker, has undergone an amputation and I am concerned about losing my right foot/leg.  Other than the risk for amputation, I know very little about poor leg circulation and I am concerned that my lack of knowledge will hurt me.  I have never heard about walking as a way to help my PAD.  I really don’t want to lose my leg.",4.0365214347839355,1.8644084930419922,2.258652687072754,1.0916625261306763,4.822941303253174,3.636096715927124,3.7114322185516357,1.9158037900924683,2.4559504985809326,2.674619674682617,1.4476091861724854,3.784379720687866,1.893925666809082,2.850102186203003,3.692763566970825,2.4243080615997314,2.9851455688476562,1.823696494102478,4.175734043121338,3.6015331745147705,4.16270112991333,How many miles a day do you currently walk?,1.8109334707260132,3.783867597579956,4.430637836456299,2.504666328430176,3.335442543029785,3.0037994384765625,1.8414207696914673,4.559341907501221,1.5185675621032715,3.836038112640381,3.0006768703460693,2.6735992431640625,3.859935760498047,2.1118760108947754,2.0202152729034424,3.5068929195404053,2.211014747619629,1.372481107711792,3.4879109859466553,2.72540283203125,3.0587215423583984,1
"My brother, also a smoker, has undergone an amputation and I am concerned about losing my right foot/leg.  Other than the risk for amputation, I know very little about poor leg circulation and I am concerned that my lack of knowledge will hurt me.  I have never heard about walking as a way to help my PAD.  I really don’t want to lose my leg.",4.0365214347839355,1.8644084930419922,2.258652687072754,1.0916625261306763,4.822941303253174,3.636096715927124,3.7114322185516357,1.9158037900924683,2.4559504985809326,2.674619674682617,1.4476091861724854,3.784379720687866,1.893925666809082,2.850102186203003,3.692763566970825,2.4243080615997314,2.9851455688476562,1.823696494102478,4.175734043121338,3.6015331745147705,4.16270112991333,"Just because this happened to your brother doesn't mean it will happen to you. It isn't too late to change your behaviors and educate yourself, more than likely, you will be just fine.",4.0142693519592285,2.3047850131988525,2.564681053161621,1.5842409133911133,4.555159091949463,3.683220386505127,3.2179267406463623,2.2495827674865723,3.3339173793792725,2.9120326042175293,1.8445348739624023,3.781064748764038,2.1579928398132324,3.5410656929016113,3.1880180835723877,2.8991472721099854,3.240424394607544,2.165510654449463,4.299607753753662,3.511167287826538,4.033021926879883,1
"My brother, also a smoker, has undergone an amputation and I am concerned about losing my right foot/leg.  Other than the risk for amputation, I know very little about poor leg circulation and I am concerned that my lack of knowledge will hurt me.  I have never heard about walking as a way to help my PAD.  I really don’t want to lose my leg.",4.0365214347839355,1.8644084930419922,2.258652687072754,1.0916625261306763,4.822941303253174,3.636096715927124,3.7114322185516357,1.9158037900924683,2.4559504985809326,2.674619674682617,1.4476091861724854,3.784379720687866,1.893925666809082,2.850102186203003,3.692763566970825,2.4243080615997314,2.9851455688476562,1.823696494102478,4.175734043121338,3.6015331745147705,4.16270112991333,"Always follow the instructions of an expert, if he indicated, trust and start the change.",2.813612461090088,3.2800581455230713,3.7099192142486572,3.251918315887451,3.0799968242645264,3.7436716556549072,2.2319467067718506,3.7354421615600586,3.146453619003296,3.7187280654907227,3.420428991317749,3.3391170501708984,3.3417699337005615,3.6389803886413574,2.2503092288970947,3.6729471683502197,2.386561632156372,1.5747833251953125,4.199705600738525,2.5955264568328857,3.6319799423217773,1
"My brother, also a smoker, has undergone an amputation and I am concerned about losing my right foot/leg.  Other than the risk for amputation, I know very little about poor leg circulation and I am concerned that my lack of knowledge will hurt me.  I have never heard about walking as a way to help my PAD.  I really don’t want to lose my leg.",4.0365214347839355,1.8644084930419922,2.258652687072754,1.0916625261306763,4.822941303253174,3.636096715927124,3.7114322185516357,1.9158037900924683,2.4559504985809326,2.674619674682617,1.4476091861724854,3.784379720687866,1.893925666809082,2.850102186203003,3.692763566970825,2.4243080615997314,2.9851455688476562,1.823696494102478,4.175734043121338,3.6015331745147705,4.16270112991333,"Is this something you have talked to your doctor about? I don't know much about the disease, but you doctor I'm sure would have so many helpful suggestions for you.",3.3930704593658447,2.8498871326446533,3.2657432556152344,2.2020065784454346,4.159122943878174,3.8060734272003174,3.091299057006836,2.993610382080078,2.8581788539886475,3.39324951171875,2.5186164379119873,3.592128276824951,2.7127604484558105,3.2989540100097656,3.1561458110809326,3.22379732131958,2.8097786903381348,1.6637802124023438,4.276490211486816,3.2761495113372803,4.002959251403809,1
"I’m overwhelmed trying to understand how to manage my poor leg circulation along with my diabetes, smoking, and hypertension.  Smoking relaxes me and helps me cope with my stress.  I also keep my grandchildren four days each week that is exhausting.  I feel  isolated because it is difficult to leave my home due to the cramping; the distance I can walk is decreasing.  I really want to get out of my home and spend time with my grandchildren.",2.641873359680176,3.1418566703796387,3.804610252380371,1.419321894645691,4.618178367614746,3.4220364093780518,2.6141703128814697,3.8635551929473877,1.695260763168335,3.5252108573913574,2.0463781356811523,3.0968565940856934,3.288971185684204,2.2059786319732666,2.712218761444092,3.0579986572265625,2.9558310508728027,1.558691382408142,3.7131941318511963,3.6552960872650146,3.770399570465088,"If there was something you could do to manage your health and stay active so that you could get out of the house and spend time with your grandkids, you might be willing to give it a try. ",2.067384958267212,3.473085641860962,4.114687442779541,3.536127805709839,2.640498638153076,3.447053909301758,1.8808881044387817,4.508628845214844,2.172955274581909,3.8353052139282227,3.687485694885254,2.9178805351257324,3.8247575759887695,2.7927653789520264,2.0471298694610596,3.6926193237304688,1.8393832445144653,1.259981632232666,3.9400532245635986,2.188549757003784,3.2577261924743652,3
"I’m overwhelmed trying to understand how to manage my poor leg circulation along with my diabetes, smoking, and hypertension.  Smoking relaxes me and helps me cope with my stress.  I also keep my grandchildren four days each week that is exhausting.  I feel  isolated because it is difficult to leave my home due to the cramping; the distance I can walk is decreasing.  I really want to get out of my home and spend time with my grandchildren.",2.641873359680176,3.1418566703796387,3.804610252380371,1.419321894645691,4.618178367614746,3.4220364093780518,2.6141703128814697,3.8635551929473877,1.695260763168335,3.5252108573913574,2.0463781356811523,3.0968565940856934,3.288971185684204,2.2059786319732666,2.712218761444092,3.0579986572265625,2.9558310508728027,1.558691382408142,3.7131941318511963,3.6552960872650146,3.770399570465088,The leg cramps are keeping you from what you love most -- getting out of the house and spending time with your grandkids.,2.6792047023773193,3.167738676071167,3.780261516571045,1.3895111083984375,4.650344371795654,3.2991840839385986,2.7377212047576904,3.8003454208374023,1.5510762929916382,3.513866901397705,1.9889535903930664,3.112417697906494,3.221876382827759,2.0501160621643066,2.8171699047088623,3.0385570526123047,2.798368453979492,1.4000180959701538,3.580634117126465,3.5940544605255127,3.6738600730895996,3
"I’m overwhelmed trying to understand how to manage my poor leg circulation along with my diabetes, smoking, and hypertension.  Smoking relaxes me and helps me cope with my stress.  I also keep my grandchildren four days each week that is exhausting.  I feel  isolated because it is difficult to leave my home due to the cramping; the distance I can walk is decreasing.  I really want to get out of my home and spend time with my grandchildren.",2.641873359680176,3.1418566703796387,3.804610252380371,1.419321894645691,4.618178367614746,3.4220364093780518,2.6141703128814697,3.8635551929473877,1.695260763168335,3.5252108573913574,2.0463781356811523,3.0968565940856934,3.288971185684204,2.2059786319732666,2.712218761444092,3.0579986572265625,2.9558310508728027,1.558691382408142,3.7131941318511963,3.6552960872650146,3.770399570465088,You're feeling overwhelmed.,2.559103012084961,3.5492513179779053,4.021021366119385,1.8392157554626465,4.339754581451416,3.2499358654022217,2.3779938220977783,3.805427074432373,2.2330422401428223,3.766202449798584,2.358125925064087,3.0440564155578613,3.3045830726623535,2.678614616394043,2.5096466541290283,3.3206841945648193,2.9104623794555664,1.7425075769424438,3.763427972793579,3.374457597732544,3.6160924434661865,2
"I’m overwhelmed trying to understand how to manage my poor leg circulation along with my diabetes, smoking, and hypertension.  Smoking relaxes me and helps me cope with my stress.  I also keep my grandchildren four days each week that is exhausting.  I feel  isolated because it is difficult to leave my home due to the cramping; the distance I can walk is decreasing.  I really want to get out of my home and spend time with my grandchildren.",2.641873359680176,3.1418566703796387,3.804610252380371,1.419321894645691,4.618178367614746,3.4220364093780518,2.6141703128814697,3.8635551929473877,1.695260763168335,3.5252108573913574,2.0463781356811523,3.0968565940856934,3.288971185684204,2.2059786319732666,2.712218761444092,3.0579986572265625,2.9558310508728027,1.558691382408142,3.7131941318511963,3.6552960872650146,3.770399570465088,It sounds like you want to reduce the amount of time you spend watching your grandkids  so you have more energy.,2.5387208461761475,3.9568445682525635,4.247247219085693,2.1219184398651123,3.9712705612182617,2.6975810527801514,2.036745309829712,3.4820456504821777,2.9423441886901855,3.7810442447662354,2.4099886417388916,2.7913689613342285,3.2994096279144287,3.1861464977264404,2.307410955429077,3.524275779724121,2.962531566619873,1.8317956924438477,3.4637069702148438,3.0971314907073975,3.15838623046875,1
"I’m overwhelmed trying to understand how to manage my poor leg circulation along with my diabetes, smoking, and hypertension.  Smoking relaxes me and helps me cope with my stress.  I also keep my grandchildren four days each week that is exhausting.  I feel  isolated because it is difficult to leave my home due to the cramping; the distance I can walk is decreasing.  I really want to get out of my home and spend time with my grandchildren.",2.641873359680176,3.1418566703796387,3.804610252380371,1.419321894645691,4.618178367614746,3.4220364093780518,2.6141703128814697,3.8635551929473877,1.695260763168335,3.5252108573913574,2.0463781356811523,3.0968565940856934,3.288971185684204,2.2059786319732666,2.712218761444092,3.0579986572265625,2.9558310508728027,1.558691382408142,3.7131941318511963,3.6552960872650146,3.770399570465088,Why are you watching your grandchildren?,2.8851423263549805,3.7721426486968994,3.746992826461792,1.5404958724975586,4.376401424407959,2.2118630409240723,1.9711132049560547,2.129932403564453,3.9616198539733887,3.4567885398864746,1.8485023975372314,2.720433473587036,2.6551129817962646,3.9508235454559326,2.2982804775238037,3.2957959175109863,3.533315658569336,2.3943512439727783,3.174299955368042,3.2574808597564697,3.016371250152588,1
"I’m overwhelmed trying to understand how to manage my poor leg circulation along with my diabetes, smoking, and hypertension.  Smoking relaxes me and helps me cope with my stress.  I also keep my grandchildren four days each week that is exhausting.  I feel  isolated because it is difficult to leave my home due to the cramping; the distance I can walk is decreasing.  I really want to get out of my home and spend time with my grandchildren.",2.641873359680176,3.1418566703796387,3.804610252380371,1.419321894645691,4.618178367614746,3.4220364093780518,2.6141703128814697,3.8635551929473877,1.695260763168335,3.5252108573913574,2.0463781356811523,3.0968565940856934,3.288971185684204,2.2059786319732666,2.712218761444092,3.0579986572265625,2.9558310508728027,1.558691382408142,3.7131941318511963,3.6552960872650146,3.770399570465088,"I know that it relaxes you makes you feel better, but in the long run is it worth more than your leg? If you keep this activity going you know where it’s going to lead. I’m sure you don’t want it to go there.",1.9410439729690552,3.961013078689575,4.45601224899292,2.853665828704834,3.108582019805908,2.8111979961395264,1.8784178495407104,4.294622898101807,2.1652703285217285,3.912290573120117,3.1560137271881104,2.678452968597412,3.8151252269744873,2.661078453063965,2.1321427822113037,3.652294397354126,2.1372859477996826,1.3932442665100098,3.5272090435028076,2.5541841983795166,3.0771000385284424,1
"I’m overwhelmed trying to understand how to manage my poor leg circulation along with my diabetes, smoking, and hypertension.  Smoking relaxes me and helps me cope with my stress.  I also keep my grandchildren four days each week that is exhausting.  I feel  isolated because it is difficult to leave my home due to the cramping; the distance I can walk is decreasing.  I really want to get out of my home and spend time with my grandchildren.",2.641873359680176,3.1418566703796387,3.804610252380371,1.419321894645691,4.618178367614746,3.4220364093780518,2.6141703128814697,3.8635551929473877,1.695260763168335,3.5252108573913574,2.0463781356811523,3.0968565940856934,3.288971185684204,2.2059786319732666,2.712218761444092,3.0579986572265625,2.9558310508728027,1.558691382408142,3.7131941318511963,3.6552960872650146,3.770399570465088,"Tell your children that they should take care of the grandchildren and you should enjoy your grandchildren only when you want, and even more willpower and ask people for help.",2.2007195949554443,4.058261394500732,4.326225757598877,2.9979145526885986,3.1333370208740234,2.850295066833496,1.9150515794754028,3.866302728652954,2.8670601844787598,3.8932666778564453,3.229814291000366,2.8063504695892334,3.676952838897705,3.2384440898895264,2.0291948318481445,3.6753790378570557,2.3501548767089844,1.5827494859695435,3.554882764816284,2.5431454181671143,3.0888638496398926,1
"I’m overwhelmed trying to understand how to manage my poor leg circulation along with my diabetes, smoking, and hypertension.  Smoking relaxes me and helps me cope with my stress.  I also keep my grandchildren four days each week that is exhausting.  I feel  isolated because it is difficult to leave my home due to the cramping; the distance I can walk is decreasing.  I really want to get out of my home and spend time with my grandchildren.",2.641873359680176,3.1418566703796387,3.804610252380371,1.419321894645691,4.618178367614746,3.4220364093780518,2.6141703128814697,3.8635551929473877,1.695260763168335,3.5252108573913574,2.0463781356811523,3.0968565940856934,3.288971185684204,2.2059786319732666,2.712218761444092,3.0579986572265625,2.9558310508728027,1.558691382408142,3.7131941318511963,3.6552960872650146,3.770399570465088,Keep writing down your goals and remember small victories add up.,2.2410385608673096,3.1083643436431885,3.912503242492676,3.3544812202453613,2.6819794178009033,3.756929397583008,1.9305243492126465,4.699406623840332,1.6889426708221436,3.6583240032196045,3.5394670963287354,3.1204636096954346,3.863729953765869,2.3115875720977783,1.9562267065048218,3.6388320922851562,1.8194350004196167,1.1387988328933716,3.961308479309082,2.3294408321380615,3.444441556930542,1
"Initially, I thought that my PAD wasn’t that bad. Asymptomatic as they call it; however, I realized I had begun to reduce my walking speed to prevent pain, so I guess it is worse than I thought.  Limiting my mobility and keeping my disease to myself has been a stress on me and my family.  I want to tell my family.  I think that with the support of my family I can begin walking.",3.4499480724334717,2.084888219833374,2.775219678878784,1.783473014831543,4.231307506561279,4.276618003845215,3.241434097290039,3.411484718322754,1.6834895610809326,2.987461566925049,2.2306435108184814,3.69096040725708,2.667783260345459,2.332880735397339,3.2027878761291504,2.8190629482269287,2.6123971939086914,1.4264662265777588,4.240484714508057,3.443093776702881,4.261106014251709," While you thought for a long time that your PAD wasn't that bad, you're slowly starting to realize that it's definitely taken a toll on you and your ability to get around. ",3.0804102420806885,2.7778711318969727,3.372039318084717,1.268210530281067,4.713131427764893,3.62860369682312,2.8951590061187744,3.7115020751953125,1.6926546096801758,3.257336139678955,1.8867908716201782,3.337311029434204,2.9729442596435547,2.2176096439361572,2.8941009044647217,2.9293057918548584,3.0403318405151367,1.638347864151001,3.867903470993042,3.7689757347106934,3.9200193881988525,3
"Initially, I thought that my PAD wasn’t that bad. Asymptomatic as they call it; however, I realized I had begun to reduce my walking speed to prevent pain, so I guess it is worse than I thought.  Limiting my mobility and keeping my disease to myself has been a stress on me and my family.  I want to tell my family.  I think that with the support of my family I can begin walking.",3.4499480724334717,2.084888219833374,2.775219678878784,1.783473014831543,4.231307506561279,4.276618003845215,3.241434097290039,3.411484718322754,1.6834895610809326,2.987461566925049,2.2306435108184814,3.69096040725708,2.667783260345459,2.332880735397339,3.2027878761291504,2.8190629482269287,2.6123971939086914,1.4264662265777588,4.240484714508057,3.443093776702881,4.261106014251709,"You've been able to handle PAD on our own for a while. However, it's progressed to a place where you can't keep going on without bringing your family up to speed. You're hopeful that by telling your family, you'll be able to get back to a better place -- physically and mentally. ",3.1928212642669678,2.5591728687286377,3.220491409301758,1.7576489448547363,4.386969566345215,4.134591102600098,2.8526394367218018,3.51511287689209,2.1940667629241943,3.3395471572875977,2.264747142791748,3.524994373321533,2.8018956184387207,2.7147951126098633,2.9314539432525635,2.979365825653076,2.9424595832824707,1.6639411449432373,4.241495609283447,3.500988721847534,4.224277019500732,3
"Initially, I thought that my PAD wasn’t that bad. Asymptomatic as they call it; however, I realized I had begun to reduce my walking speed to prevent pain, so I guess it is worse than I thought.  Limiting my mobility and keeping my disease to myself has been a stress on me and my family.  I want to tell my family.  I think that with the support of my family I can begin walking.",3.4499480724334717,2.084888219833374,2.775219678878784,1.783473014831543,4.231307506561279,4.276618003845215,3.241434097290039,3.411484718322754,1.6834895610809326,2.987461566925049,2.2306435108184814,3.69096040725708,2.667783260345459,2.332880735397339,3.2027878761291504,2.8190629482269287,2.6123971939086914,1.4264662265777588,4.240484714508057,3.443093776702881,4.261106014251709,Your PAD has slowly taken away some of your speed and mobility.,3.3837568759918213,2.802551031112671,3.3259990215301514,1.3887768983840942,4.844484806060791,3.549004316329956,2.9092509746551514,3.1163110733032227,2.484844446182251,3.3447394371032715,1.8689134120941162,3.4557974338531494,2.716153860092163,2.9100866317749023,2.9753119945526123,2.995244026184082,3.241041660308838,1.8045036792755127,3.9599151611328125,3.7376515865325928,4.010794162750244,2
"Initially, I thought that my PAD wasn’t that bad. Asymptomatic as they call it; however, I realized I had begun to reduce my walking speed to prevent pain, so I guess it is worse than I thought.  Limiting my mobility and keeping my disease to myself has been a stress on me and my family.  I want to tell my family.  I think that with the support of my family I can begin walking.",3.4499480724334717,2.084888219833374,2.775219678878784,1.783473014831543,4.231307506561279,4.276618003845215,3.241434097290039,3.411484718322754,1.6834895610809326,2.987461566925049,2.2306435108184814,3.69096040725708,2.667783260345459,2.332880735397339,3.2027878761291504,2.8190629482269287,2.6123971939086914,1.4264662265777588,4.240484714508057,3.443093776702881,4.261106014251709,Your family can help you get back on track with your walking routine.,2.074348211288452,3.5776796340942383,4.206663608551025,2.9144046306610107,3.1796822547912598,3.257814407348633,1.9483214616775513,4.508028030395508,1.8944337368011475,3.8214566707611084,3.231794834136963,2.93402099609375,3.865699052810669,2.4504497051239014,2.0936858654022217,3.6554040908813477,2.1026999950408936,1.3104974031448364,3.7685205936431885,2.5714046955108643,3.2770678997039795,1
"Initially, I thought that my PAD wasn’t that bad. Asymptomatic as they call it; however, I realized I had begun to reduce my walking speed to prevent pain, so I guess it is worse than I thought.  Limiting my mobility and keeping my disease to myself has been a stress on me and my family.  I want to tell my family.  I think that with the support of my family I can begin walking.",3.4499480724334717,2.084888219833374,2.775219678878784,1.783473014831543,4.231307506561279,4.276618003845215,3.241434097290039,3.411484718322754,1.6834895610809326,2.987461566925049,2.2306435108184814,3.69096040725708,2.667783260345459,2.332880735397339,3.2027878761291504,2.8190629482269287,2.6123971939086914,1.4264662265777588,4.240484714508057,3.443093776702881,4.261106014251709,What will you ask your family to help you with?,2.3826372623443604,3.6259090900421143,4.0493388175964355,3.4012911319732666,2.861112117767334,3.3369953632354736,1.9464384317398071,4.028247356414795,2.867682933807373,3.8508968353271484,3.5927751064300537,3.062530517578125,3.624772787094116,3.366969347000122,1.9862583875656128,3.723541021347046,2.1684627532958984,1.5211024284362793,3.997466802597046,2.4071364402770996,3.3622536659240723,1
"Initially, I thought that my PAD wasn’t that bad. Asymptomatic as they call it; however, I realized I had begun to reduce my walking speed to prevent pain, so I guess it is worse than I thought.  Limiting my mobility and keeping my disease to myself has been a stress on me and my family.  I want to tell my family.  I think that with the support of my family I can begin walking.",3.4499480724334717,2.084888219833374,2.775219678878784,1.783473014831543,4.231307506561279,4.276618003845215,3.241434097290039,3.411484718322754,1.6834895610809326,2.987461566925049,2.2306435108184814,3.69096040725708,2.667783260345459,2.332880735397339,3.2027878761291504,2.8190629482269287,2.6123971939086914,1.4264662265777588,4.240484714508057,3.443093776702881,4.261106014251709,The thing is that you have to begin walking again. Get your family involved so it’s all of you guys. Since that is one way that you said you will get started again.,2.4056220054626465,3.2236645221710205,3.939835548400879,3.0193300247192383,3.2269949913024902,3.814885139465332,2.1741464138031006,4.09841775894165,2.297640562057495,3.8509435653686523,3.355942726135254,3.199268341064453,3.493927240371704,2.961930990219116,2.365720272064209,3.580230474472046,2.2789478302001953,1.3788173198699951,4.1400275230407715,2.6673271656036377,3.7007064819335938,1
"Initially, I thought that my PAD wasn’t that bad. Asymptomatic as they call it; however, I realized I had begun to reduce my walking speed to prevent pain, so I guess it is worse than I thought.  Limiting my mobility and keeping my disease to myself has been a stress on me and my family.  I want to tell my family.  I think that with the support of my family I can begin walking.",3.4499480724334717,2.084888219833374,2.775219678878784,1.783473014831543,4.231307506561279,4.276618003845215,3.241434097290039,3.411484718322754,1.6834895610809326,2.987461566925049,2.2306435108184814,3.69096040725708,2.667783260345459,2.332880735397339,3.2027878761291504,2.8190629482269287,2.6123971939086914,1.4264662265777588,4.240484714508057,3.443093776702881,4.261106014251709,"Yes, tell your family it will be good for both sides and both will support you.",2.7324717044830322,3.396746873855591,3.7336034774780273,3.516097068786621,2.837347984313965,3.61806058883667,1.9298163652420044,3.6919384002685547,3.46587872505188,3.7202720642089844,3.5195460319519043,3.147616147994995,3.3943521976470947,3.8738696575164795,1.9183019399642944,3.709031581878662,2.3777270317077637,1.660935878753662,4.087313175201416,2.3825013637542725,3.4553301334381104,1
"Initially, I thought that my PAD wasn’t that bad. Asymptomatic as they call it; however, I realized I had begun to reduce my walking speed to prevent pain, so I guess it is worse than I thought.  Limiting my mobility and keeping my disease to myself has been a stress on me and my family.  I want to tell my family.  I think that with the support of my family I can begin walking.",3.4499480724334717,2.084888219833374,2.775219678878784,1.783473014831543,4.231307506561279,4.276618003845215,3.241434097290039,3.411484718322754,1.6834895610809326,2.987461566925049,2.2306435108184814,3.69096040725708,2.667783260345459,2.332880735397339,3.2027878761291504,2.8190629482269287,2.6123971939086914,1.4264662265777588,4.240484714508057,3.443093776702881,4.261106014251709,yes,3.0991666316986084,3.1582677364349365,3.538835048675537,3.181195020675659,3.226998805999756,3.6753015518188477,2.566906690597534,3.15781307220459,3.402406692504883,3.5765607357025146,3.333782196044922,3.456047534942627,3.0255496501922607,3.8778693675994873,2.565734624862671,3.5494933128356934,2.569997787475586,1.6805952787399292,4.286670207977295,2.6453216075897217,3.7003636360168457,1
"I’m angry about having this PAD. I don’t know where it came from.  I want to walk, but can’t push through the pain. I have tried a walking club at my church, but everyone walks a lot farther and the pain was just too much to bear.  I’m looking for information and direction about how to start.",3.064256429672241,2.725421667098999,3.3643369674682617,1.3216899633407593,4.678360462188721,3.7351934909820557,2.767130136489868,3.801926612854004,1.729413390159607,3.2982518672943115,1.9497671127319336,3.3563733100891113,3.075242280960083,2.2491295337677,2.746978998184204,2.9049429893493652,3.0585098266601562,1.6205600500106812,3.909777879714966,3.784017324447632,3.953535318374634,"You're looking for more information on how you can get more physical activity, which will hopefully help with the dibilitating pain you've been experiencing.  ",2.4819352626800537,3.270369291305542,3.942333221435547,2.6383891105651855,3.5447139739990234,3.730222702026367,2.4236385822296143,4.154751300811768,2.0175364017486572,3.7616655826568604,3.019547700881958,3.173715591430664,3.4226133823394775,2.644713878631592,2.6073765754699707,3.445584774017334,2.3880555629730225,1.3555071353912354,4.071789741516113,2.9117469787597656,3.7308058738708496,3
"I’m angry about having this PAD. I don’t know where it came from.  I want to walk, but can’t push through the pain. I have tried a walking club at my church, but everyone walks a lot farther and the pain was just too much to bear.  I’m looking for information and direction about how to start.",3.064256429672241,2.725421667098999,3.3643369674682617,1.3216899633407593,4.678360462188721,3.7351934909820557,2.767130136489868,3.801926612854004,1.729413390159607,3.2982518672943115,1.9497671127319336,3.3563733100891113,3.075242280960083,2.2491295337677,2.746978998184204,2.9049429893493652,3.0585098266601562,1.6205600500106812,3.909777879714966,3.784017324447632,3.953535318374634,The pain that comes along with PAD is too much to tolerate. You're willing to do whatever it takes to get the pain under control.,2.9429771900177,2.705103635787964,3.373594284057617,1.5268536806106567,4.564199924468994,3.8312129974365234,2.8559916019439697,3.5447394847869873,1.8160399198532104,3.3977997303009033,2.1101276874542236,3.3631510734558105,2.8946518898010254,2.418102979660034,2.978205919265747,2.9363322257995605,2.9401705265045166,1.5728154182434082,4.108704090118408,3.617103338241577,4.09436559677124,3
"I’m angry about having this PAD. I don’t know where it came from.  I want to walk, but can’t push through the pain. I have tried a walking club at my church, but everyone walks a lot farther and the pain was just too much to bear.  I’m looking for information and direction about how to start.",3.064256429672241,2.725421667098999,3.3643369674682617,1.3216899633407593,4.678360462188721,3.7351934909820557,2.767130136489868,3.801926612854004,1.729413390159607,3.2982518672943115,1.9497671127319336,3.3563733100891113,3.075242280960083,2.2491295337677,2.746978998184204,2.9049429893493652,3.0585098266601562,1.6205600500106812,3.909777879714966,3.784017324447632,3.953535318374634,You tried a walking club and want to continue.,2.2097020149230957,3.2897331714630127,3.8988540172576904,3.8998475074768066,2.2457776069641113,3.5549404621124268,1.8432236909866333,4.3925676345825195,2.4088096618652344,3.7519795894622803,3.9427437782287598,3.097433090209961,3.818557024002075,2.9654746055603027,1.9008475542068481,3.8235278129577637,1.613561987876892,1.1289985179901123,3.9673826694488525,1.9590208530426025,3.2483596801757812,2
"I’m angry about having this PAD. I don’t know where it came from.  I want to walk, but can’t push through the pain. I have tried a walking club at my church, but everyone walks a lot farther and the pain was just too much to bear.  I’m looking for information and direction about how to start.",3.064256429672241,2.725421667098999,3.3643369674682617,1.3216899633407593,4.678360462188721,3.7351934909820557,2.767130136489868,3.801926612854004,1.729413390159607,3.2982518672943115,1.9497671127319336,3.3563733100891113,3.075242280960083,2.2491295337677,2.746978998184204,2.9049429893493652,3.0585098266601562,1.6205600500106812,3.909777879714966,3.784017324447632,3.953535318374634,You need help increasing your stamina. Let's look over some of these walking plans you can choose from.,2.3129498958587646,3.378495216369629,4.0207600593566895,2.9783968925476074,3.2649478912353516,3.4694066047668457,2.131134271621704,4.129348278045654,2.359715223312378,3.859645366668701,3.292553663253784,3.116335868835449,3.5948944091796875,3.012769937515259,2.269977331161499,3.6305456161499023,2.284717559814453,1.4522963762283325,4.087471008300781,2.697676181793213,3.562614917755127,1
