sp_id,rp_id,seeker_post,seeker_post_suddenness,seeker_post_familiarity,seeker_post_predict_event,seeker_post_pleasantness,seeker_post_unpleasantness,seeker_post_goal_relevance,seeker_post_chance_responsblt,seeker_post_self_responsblt,seeker_post_other_responsblt,seeker_post_predict_conseq,seeker_post_goal_support,seeker_post_urgency,seeker_post_self_control,seeker_post_other_control,seeker_post_chance_control,seeker_post_accept_conseq,seeker_post_standards,seeker_post_social_norms,seeker_post_attention,seeker_post_not_consider,seeker_post_effort,response_post,response_post_suddenness,response_post_familiarity,response_post_predict_event,response_post_pleasantness,response_post_unpleasantness,response_post_goal_relevance,response_post_chance_responsblt,response_post_self_responsblt,response_post_other_responsblt,response_post_predict_conseq,response_post_goal_support,response_post_urgency,response_post_self_control,response_post_other_control,response_post_chance_control,response_post_accept_conseq,response_post_standards,response_post_social_norms,response_post_attention,response_post_not_consider,response_post_effort,level,rationales
akvlus,ef8ghrw,"Today was the furthest I have been outside in 8 months. I fought my compulsion to visit my ex girlfriend despite a restraining order. Instead, I drove the opposite direction spent about an hour by water and contemplated taking my life.",2.632502794265747,3.2422165870666504,3.856222152709961,1.5008035898208618,4.2697954177856445,3.2302629947662354,2.199544668197632,4.459491729736328,1.524828314781189,3.450021743774414,2.0788469314575195,2.940720796585083,3.651078462600708,1.9235607385635376,2.1347289085388184,3.2604410648345947,2.8655827045440674,1.6084578037261963,3.3966541290283203,3.5222599506378174,3.44058895111084,"Glad you didn't. Made you stronger, remember that. You will make it. One day at a time.",2.880746603012085,3.023428201675415,3.648240804672241,2.756591558456421,3.5487146377563477,3.987656354904175,2.48301100730896,3.9484806060791016,2.463266611099243,3.5964276790618896,3.084122657775879,3.356489896774292,3.304931163787842,2.9843263626098633,2.578479051589966,3.4947128295898438,2.4670021533966064,1.548706293106079,4.245185375213623,2.9574973583221436,3.8912839889526367,1,"Glad you didn't. Made you stronger, remember that. You will make it. One day at a time.|"
6uv3fb,dlvlx6a,Called into work because of depression (rant). So I have had clinical depression for as long as I can remember and sometimes I'll get these feelings where I don't want to do anything and just lay in bed. I know this is normal for people who have depression and usually I can fight it off but not today. I called into my job (which I love) and said I couldn't come in and now I want to punch myself in the face. I don't understand why I let my depression control what I do. I'm usually so good at keeping under control and not letting it rule my life. I feel so weak for giving in..,3.1559131145477295,2.5563361644744873,3.1592676639556885,1.1028845310211182,4.669408321380615,3.7823915481567383,2.7277626991271973,4.019562721252441,1.418843150138855,3.078364849090576,1.7422938346862793,3.3502604961395264,3.120292901992798,1.8700275421142578,2.5025651454925537,2.834561347961426,3.0249147415161133,1.6452492475509644,3.7417256832122803,3.8056819438934326,3.834458351135254,"Well, get up, have a shower and do something productive with your day. Finish that book you've always wanted to. Watch that movie you've been waiting to see. Make yourself an amazing dinner or better yet, make some cookies for your workmates. Go visit an animal shelter. Get outside for a walk. Everyone has days where they don't want to human. It's up to you though, if you are wanting to try. Xoxo",1.8112318515777588,4.045631408691406,4.499260425567627,3.170271635055542,2.6932144165039062,2.514622211456299,1.8285378217697144,4.279296875,1.9124714136123657,3.8618242740631104,3.305046319961548,2.5666232109069824,3.939091444015503,2.4030237197875977,2.019357919692993,3.7230348587036133,1.7643263339996338,1.2229843139648438,3.2899792194366455,2.191532611846924,2.686750650405884,0,
556wah,d8829iy,"alone and sad. moved to another state last year and haven't made a single friend. i haven't been able to visit my friends back home for almost a year, i just feel so isolated, alone, and lost...idk what to do anymore",3.2779414653778076,2.8560781478881836,3.4061436653137207,1.2424728870391846,4.820019245147705,3.6703262329101562,2.6825006008148193,3.67451810836792,2.1730399131774902,3.2807412147521973,1.8441694974899292,3.327071189880371,3.074165105819702,2.565504312515259,2.5803377628326416,2.933532953262329,3.2122609615325928,1.7854259014129639,3.7172329425811768,3.857896566390991,3.879568338394165,"Being alone is terrible. I'm sorry you're alone. If I hear an implicit request for a suggestion in there, then I suggest doing just about anything different. Anything, really. Break your horrible, lonely routine. The only thing worse than lonely sadness is the certainty that it will not change. What can you do differently tomorrow?",2.6693079471588135,3.7000129222869873,4.13008975982666,2.279743194580078,3.996182680130005,3.127887010574341,2.346870183944702,3.7745864391326904,2.5916571617126465,3.7795724868774414,2.640782594680786,3.0367703437805176,3.4586915969848633,2.9446372985839844,2.4625260829925537,3.5391688346862793,2.6949551105499268,1.712531328201294,3.672630786895752,3.1293447017669678,3.4764084815979004,2,Being alone is terrible. I'm sorry you're alone.|
8t64p6,e1589no,I’m so tired of feeling depressed. I just want to be happy and not fake happy,2.5766470432281494,3.370546579360962,3.959848642349243,1.4760105609893799,4.481762409210205,3.4115357398986816,2.35196852684021,4.076021194458008,1.7318588495254517,3.590928077697754,2.180417537689209,3.0068206787109375,3.43161940574646,2.204596519470215,2.3960840702056885,3.151862144470215,2.942362070083618,1.6108657121658325,3.5387837886810303,3.616593360900879,3.5914363861083984,Same. I used to go to a psychiatrist through my university but since I graduated havent been to see one. It's been 7 months and I have an appointment in August with a new dr. but I'll need to do something by Monday because tomorrow is my last dose of bupropion. These last couple of months have been awful. I have no motivation to do anything which is why I'm out of medication. I've procrastinated and it sucks. When I was seeing the dr. I would actually be happy. Like have moments where I just feel at peace and truly happy. I miss the fuck out of those moments. At least before I didn't know what I was missing.,2.843127727508545,3.0981359481811523,3.73561954498291,1.9438120126724243,4.294570446014404,3.730259656906128,2.551509380340576,4.013687610626221,2.0447981357574463,3.565610408782959,2.437356472015381,3.2550477981567383,3.3876285552978516,2.5371694564819336,2.564612865447998,3.2837796211242676,2.831336259841919,1.5982115268707275,3.914897918701172,3.450667142868042,3.8155393600463867,0,
6xtgsw,dout1kz,I'm going to die. I feel more suicidal now than ever.,3.455449104309082,2.5133795738220215,3.026735305786133,1.129165530204773,4.821193218231201,3.7227656841278076,2.888749837875366,3.6589040756225586,1.8707916736602783,3.079002857208252,1.7206608057022095,3.4564270973205566,2.8788154125213623,2.238896608352661,2.690650463104248,2.8435773849487305,3.158980369567871,1.8371245861053467,3.7949583530426025,3.9058659076690674,3.875194549560547,It's afternoon here in the Philippines. I'm at work now. Can't sleep?,1.662516474723816,4.286080360412598,4.6576738357543945,2.35145902633667,3.2050085067749023,2.055213212966919,1.9341284036636353,3.8108134269714355,1.7774335145950317,3.8767800331115723,2.7575995922088623,2.146676778793335,3.6502163410186768,2.2458419799804688,2.3059537410736084,3.5528297424316406,1.9073179960250854,1.2612838745117188,2.8225884437561035,2.551157236099243,2.4720497131347656,0,
5mj0t0,dc3z0dw,"Do you know EXACTLY what you need to do to feel better, but it's just so damn hard?. I thought long and hard today and... I guess I always kinda knew the bits and pieces of problems I have, but I pieced them all together today. My depression started because I was isolated during a school semester (plus hammered with various stress, family and medical). And so.. my self esteem dropped. When I was able to get home, I still felt isolated because being away at school for so long... it felt like I didn't have the same interests as my friends at home anymore. My self esteem continued to drop. I separated from my toxic family, and felt a lot of loss. So... about now, my self esteem is rock bottom. Now it's hard to find connections with people, because I fall into cycles of feeling so negatively about myself. Like a hole I don't have the strength to pull myself out of. I just wish I had someone who could throw me a line, and work with me for a little while until I can get back on my feet! But.. I'm alone. What can I do KNOWING this, but being unable to act on it? Siiiigh.",3.250771999359131,2.6912546157836914,3.2380545139312744,1.3646119832992554,4.71135139465332,3.881303310394287,2.741283655166626,3.7442421913146973,2.0486419200897217,3.232667922973633,1.9394680261611938,3.448838710784912,3.033479928970337,2.4806830883026123,2.6321969032287598,2.9473683834075928,3.1252942085266113,1.7867732048034668,3.9560227394104004,3.7558960914611816,4.04224967956543,What makes you feel bad about yourself? Is there anything you truly hate about you?,2.634787082672119,3.36777400970459,3.902000904083252,1.3546077013015747,4.451570510864258,3.247400999069214,2.122169256210327,4.283816337585449,1.7582718133926392,3.4968676567077637,2.0028843879699707,2.93768310546875,3.4266812801361084,2.175840139389038,2.1484386920928955,3.1628177165985107,3.1081528663635254,1.8355588912963867,3.5220746994018555,3.658388614654541,3.5126852989196777,0,
5636f7,d8g11ue,My parents help others get help for depression but ignore it when their own son says he wants to die.. I want to kms just to spite them,3.766397476196289,2.5859265327453613,2.7817223072052,1.215232253074646,4.868714809417725,3.337202548980713,2.3418242931365967,2.54537034034729,3.769430160522461,3.073542594909668,1.6199699640274048,3.4935073852539062,2.458162784576416,3.7901012897491455,2.287987470626831,2.8827600479125977,3.9166970252990723,2.6020004749298096,3.9402832984924316,3.665482521057129,3.8812642097473145,You piece of shit how Dare you make such an insensitive comment to someone that is potentially suicidal FUCK YOU!!! Have some empathy you waste of a human being.,4.0045013427734375,2.429382562637329,2.484921932220459,1.1472258567810059,4.753640174865723,3.060626983642578,2.2450220584869385,2.0634567737579346,4.155117034912109,2.792222023010254,1.5320491790771484,3.512523651123047,2.25480580329895,4.096884250640869,2.136967897415161,2.8252511024475098,4.05790376663208,2.8989312648773193,3.8347854614257812,3.565201997756958,3.742626190185547,0,
720bwu,dnfdcep,"I am not sad, my brain is sick.. I wish more people understood this.",3.1848340034484863,2.748365640640259,3.3721261024475098,1.4740111827850342,4.6306843757629395,3.851386547088623,2.859966516494751,3.606130838394165,2.0467522144317627,3.329148769378662,2.081221103668213,3.422725200653076,2.945875644683838,2.5434274673461914,2.827082872390747,2.9669060707092285,3.0901989936828613,1.7270139455795288,3.996526002883911,3.735511064529419,4.000783443450928,"True, in a way that can be used as a cop-out. Life / people have continuously treated you worse than shit, and you developed depression because of it ? Must have caught a bug somewhere ! Depression is complex and the causes vary greatly.",3.5962512493133545,2.9216837882995605,3.1876978874206543,1.3558543920516968,4.8358473777771,3.4045324325561523,2.556044340133667,3.12508487701416,3.1272647380828857,3.19663143157959,1.7650232315063477,3.4346818923950195,2.768268346786499,3.2785000801086426,2.451019525527954,3.021036148071289,3.657832145690918,2.3184196949005127,3.9439570903778076,3.7675249576568604,3.8690428733825684,0,
6vlrry,dm176tu,"Feels good to be bad.. So far today I am being the most toxic, anger-fueled jerk I have probably ever been and you know what? It's such a liberating feeling. I don't know if it will pass tomorrow or will last longer but damn, after years of being a good guy it sure feels awesome to be the jerk.",2.505430221557617,3.2723031044006348,3.9301657676696777,2.2870614528656006,3.7108280658721924,3.4665212631225586,2.0660390853881836,4.622223854064941,1.7361466884613037,3.5702919960021973,2.7436068058013916,2.9659414291381836,3.7908453941345215,2.1615359783172607,1.9869191646575928,3.4830949306488037,2.572509288787842,1.605000615119934,3.667292594909668,3.120199203491211,3.497429847717285,"Direct anger and expression can certainly have fantastic short-term gains: if you want someone to hurt like you have, you can hit them. If you are hungry, you can kill that guy eating a taco and then eat the taco for yourself. It may be important to consider the long-term effects: how does that anger affect the long-term goals? What are your long-term goals with them?",2.777920722961426,3.549471139907837,3.936316728591919,1.7425042390823364,4.318721294403076,2.9911746978759766,2.0258066654205322,3.9402804374694824,2.7661235332489014,3.638385057449341,2.1905176639556885,2.9302542209625244,3.4556891918182373,2.9283485412597656,2.0007879734039307,3.4076240062713623,3.284409999847412,2.1109910011291504,3.6111910343170166,3.4466805458068848,3.4582839012145996,0,
6azwkd,dhj97as,"feeling .. disconnected?. sometimes i feel so disconnected from the world, like im watching it through a window. like im in a glass cage, or invisible cage. its hard to concentrate, things seem strange i took a walk a few days ago and everything seemed so alien, like from another world",2.9726147651672363,3.378932237625122,3.7779932022094727,1.2806732654571533,4.686255931854248,3.0748016834259033,2.7149746417999268,3.7457611560821533,1.9299410581588745,3.4019761085510254,1.8855624198913574,3.0329794883728027,3.2541675567626953,2.3051092624664307,2.7074711322784424,3.1074881553649902,2.9957897663116455,1.7101762294769287,3.429086923599243,3.746671676635742,3.491055965423584,"I experience this all the time. It increases when I'm in an especially bad place, like I am now.  I feel part of a completely different universe to this one. So near yet so far away. It's horrible but there are times it feels peaceful. It doesn't scare me anymore, and I'm not quite sure why. Maybe because I've been experiencing this for years?",2.9293301105499268,3.2984445095062256,3.8118083477020264,2.93467116355896,3.4213454723358154,3.6117923259735107,2.5473062992095947,3.9981703758239746,2.4201292991638184,3.6106178760528564,3.15018367767334,3.239413022994995,3.4320571422576904,2.8980751037597656,2.6369946002960205,3.629218339920044,2.2953858375549316,1.4865057468414307,4.074974060058594,2.901463270187378,3.658139705657959,0,
96z4up,e44hrzl,"I'm no longer jealous at others. Not because I'm happy with myself, but because I'm too tired to be jealous. I'm too tired to feel anything. I'm too tired to live.",2.3645923137664795,3.6834068298339844,4.234586238861084,2.5109076499938965,3.6113555431365967,3.2006125450134277,2.048407554626465,4.294837474822998,2.1709792613983154,3.837245464324951,2.9284656047821045,2.909257173538208,3.7252297401428223,2.6827261447906494,2.1371166706085205,3.6019959449768066,2.5095622539520264,1.5837557315826416,3.6458468437194824,2.979426383972168,3.3436269760131836,Is there anything I can do to help?,3.8747687339782715,2.4891555309295654,2.9038326740264893,1.8042775392532349,4.499237537384033,3.661670446395874,3.294766664505005,2.4856772422790527,3.016740560531616,3.1726012229919434,2.1180479526519775,3.7650787830352783,2.3721377849578857,3.3858301639556885,3.379033327102661,2.908220052719116,3.0035555362701416,1.8789247274398804,4.214785099029541,3.4193339347839355,4.05315637588501,1,Is there anything I can do to help?|
91fiih,e2xrdso,"today a co-worker said that i look real sad. no no, im just lost in my thoughts haha",3.290421724319458,3.3455021381378174,3.7093164920806885,1.53482985496521,4.532957553863525,3.193633556365967,2.6127262115478516,3.747035503387451,2.508287191390991,3.4087584018707275,2.0765981674194336,3.266878604888916,3.3123865127563477,2.82062029838562,2.494239091873169,3.304064989089966,3.1502914428710938,1.8580224514007568,3.573805093765259,3.6030097007751465,3.5679025650024414,"Are you okay? Yeah, I'm fine. Honestly? Never better.",3.3392865657806396,2.8642992973327637,3.3451457023620605,2.9395344257354736,3.423288106918335,3.9739537239074707,3.0412018299102783,3.46022891998291,2.418656826019287,3.3566839694976807,3.1720340251922607,3.618807792663574,3.0451107025146484,2.9885191917419434,3.0348269939422607,3.470066547393799,2.1557281017303467,1.352987289428711,4.183498382568359,2.787233591079712,3.848564624786377,0,
8jppxz,dz1vp4p,I’m a 21 year old man and all I want is for someone to hold me and to tell me everything is going to be alright.. Why am I so weak?,3.282747268676758,2.899611473083496,3.3761467933654785,1.286034107208252,4.718329906463623,3.6133079528808594,2.784271001815796,3.678802013397217,2.099544048309326,3.3125176429748535,2.004086971282959,3.391148567199707,3.0484611988067627,2.527907133102417,2.7345199584960938,2.9943959712982178,3.1274404525756836,1.718406081199646,3.822427988052368,3.7785937786102295,3.8781843185424805,"About a week ago I was damn near rock bottom and told one of my closer friends that I was seriously considering suicide, and needed a reason to not go through. This is a long ass quote, but it helped me. It's somewhat personal, but I think the message can be applied to anyone &gt;Life is bullshit and it's full of the shittiest people. I suffered from major depression but I also live by a philosophy. Life is so bullshit - but it's those small moments that make it worth it. Those small, sometimes dumb, moments where you just smile thinking about it. Our conversations, graduating school, seeing a new member in your family being born. It's the small things that bind us together and make it worth the suffering &gt;It hurts like fucking hell. But this life was worth having if it mean[s] coming in and making you smile, even once. Making someone's day. Being in someone's life....",3.4343512058258057,2.9618923664093018,3.408514976501465,2.974607467651367,3.5791282653808594,3.7964625358581543,2.6232948303222656,3.3771700859069824,3.291761875152588,3.4421868324279785,3.078341245651245,3.5783891677856445,3.0854573249816895,3.6200902462005615,2.6323447227478027,3.540929079055786,2.5905611515045166,1.7270804643630981,4.30199670791626,2.9132602214813232,3.7955567836761475,0,
45ihpc,czy4oo8,Is it worth going to the doctor for S.A.D(seasonal affective disorder). Every time winter comes around I lose all my energy and motivation. Any advice on what I should do?,3.170689821243286,2.6689865589141846,3.31864857673645,1.4389392137527466,4.636168003082275,3.7541935443878174,2.8844316005706787,3.7069756984710693,1.7929378747940063,3.256915807723999,1.949591875076294,3.46024227142334,3.033323049545288,2.2676496505737305,2.8695030212402344,2.9755373001098633,2.9758896827697754,1.5963716506958008,3.9909799098968506,3.648287296295166,3.909970283508301,"Definitely talk to your doctor if the lack of energy and motivation is interfering with your job, relationships, or quality of life. Even if it's not that serious it still might be worth seeing your doctor just to be sure that it's SAD. There are other conditions (hypothyroidism for example) that have symptoms similar to depression.",3.2813918590545654,2.614624261856079,3.162235736846924,1.5216102600097656,4.55263090133667,3.8166255950927734,3.075988531112671,3.353078603744507,1.993830919265747,3.2108001708984375,1.986046314239502,3.5286076068878174,2.730348587036133,2.4482131004333496,3.154104471206665,2.9534521102905273,2.9631848335266113,1.681389331817627,4.198729038238525,3.6235811710357666,4.074086666107178,0,
41ag0y,cz11zuv,my loneliness is killing me. im tired of being alone. i feel this loneliness is triggering me,3.0553090572357178,3.0434176921844482,3.595468044281006,1.2049697637557983,4.752336025238037,3.506363868713379,2.6318116188049316,3.8087077140808105,1.897598385810852,3.3608920574188232,1.915771245956421,3.2182276248931885,3.19331955909729,2.3149800300598145,2.5977261066436768,2.990729331970215,3.1068484783172607,1.6982907056808472,3.6492319107055664,3.8354990482330322,3.780543327331543,in there my friend. I'm here for you,2.4390079975128174,3.5836145877838135,4.1592912673950195,3.211115837097168,3.130404233932495,3.478950023651123,2.335594654083252,3.9484827518463135,2.503443479537964,3.8289761543273926,3.40521502494812,3.1048574447631836,3.525552988052368,2.987656593322754,2.399097204208374,3.6541593074798584,2.1005327701568604,1.3576103448867798,3.9037859439849854,2.5260767936706543,3.4049386978149414,1,in there my friend. I'm here for you|
70rzp8,dn5itqg,Counselor/Psychologist do they actually help?. I been having a bunch of issues this past month. My mom is trying to get me to see a counselor. I just don't see the point. Can someone give me their view/personal experience on this? Thank you.,3.635385751724243,2.6580333709716797,3.0782470703125,1.6797000169754028,4.650608539581299,3.7881357669830322,2.887519359588623,3.0435404777526855,2.9586570262908936,3.2369704246520996,2.05505633354187,3.642014503479004,2.723578691482544,3.28429913520813,2.8529186248779297,3.0157885551452637,3.2807092666625977,2.0036091804504395,4.18699836730957,3.574281692504883,4.030935287475586,"This ^, I went from great ones to shitty ones. now i'm stuck with one that barely even tries to engage in conversations and let alone the awkward silence and 2 week waiting periods.",3.5862393379211426,2.9483330249786377,3.091175079345703,1.387818455696106,4.722944259643555,3.210362195968628,2.258589744567871,2.3351387977600098,3.97965145111084,3.2044382095336914,1.847870111465454,3.3434343338012695,2.541888475418091,4.009647846221924,2.3013360500335693,2.9903576374053955,3.848767042160034,2.4840619564056396,3.781416416168213,3.552265167236328,3.7998359203338623,0,
6idx32,dj6tfay,"God damn is it hard to let go.. I mean why is it so hard to do something i've done so many times before. If this is life why live cause all it is, is waiting for that person you care so deeply for to just leave you. its fucking insane how bad it feels i don't want you to leave i know i said it was ok, but i meant ok for you not for me i'm gonna be a train wreck within 5 mins tops when you leave",3.322063684463501,2.988438129425049,3.406836986541748,1.2530180215835571,4.853690147399902,3.4986486434936523,2.4955503940582275,3.481302261352539,2.720130681991577,3.380230665206909,1.8867830038070679,3.316392660140991,3.0369081497192383,2.97541880607605,2.4193687438964844,3.0277390480041504,3.471405029296875,1.9845077991485596,3.7478277683258057,3.8140954971313477,3.8305718898773193,Not getting better for me either :/,3.1016836166381836,2.970372438430786,3.5388882160186768,1.3710744380950928,4.645640850067139,3.636435031890869,2.864941358566284,3.5528769493103027,1.803053379058838,3.3673033714294434,1.9749044179916382,3.2954893112182617,2.936155319213867,2.3520326614379883,2.9773848056793213,2.9564995765686035,2.9886085987091064,1.570884346961975,3.855433702468872,3.7697107791900635,3.9213814735412598,0,
a1e950,eap40p5,My life is falling apart and it's all my fault.. The world would be better off without me.,3.688659429550171,2.6493284702301025,2.991515636444092,1.173528790473938,4.939561367034912,3.614046812057495,2.6537415981292725,3.303581953048706,2.774610757827759,3.1183271408081055,1.7177329063415527,3.5444321632385254,2.82804536819458,3.0108537673950195,2.474226236343384,2.922180652618408,3.5400164127349854,2.147599935531616,3.8598179817199707,3.8397858142852783,3.9182145595550537,No it wouldn't. What happened?,3.9096732139587402,2.75835919380188,2.9546902179718018,1.8469500541687012,4.45242166519165,3.388413190841675,3.0353283882141113,2.601450204849243,3.4558284282684326,3.1039583683013916,2.166555166244507,3.7559680938720703,2.614298105239868,3.6330652236938477,2.936903715133667,3.192300319671631,3.2611286640167236,2.0857298374176025,4.142139911651611,3.433826208114624,3.757417917251587,1,No it wouldn't|
56pyna,d8lekyd,"never been this close to suicide.... ive always just thought about it and various methods in a passive manner not really hoping to do anything, but now im actually planning it and hoping to find a good method. I never thought i would actually go this far. Im even thinking about where i can buy materials.",3.003941774368286,2.5077624320983887,3.2387261390686035,2.094939947128296,3.9216372966766357,4.10399055480957,2.5302793979644775,4.421784400939941,1.6020907163619995,3.2270050048828125,2.594142436981201,3.4220893383026123,3.3670244216918945,2.1735219955444336,2.351685047149658,3.240065813064575,2.5992462635040283,1.5264525413513184,3.973681688308716,3.3473949432373047,3.885202407836914,"I've definatley been there, but if I've learned anything through my depression, deployments, college and life in general is that it always gets worse before it start s to get better. And I know how cliche that might sound but I can vouch for it. Life isn't going to be easy, whoever says it is, is fucking lying. Life is about perception, mentality over reality. You are strong enough to survive, you can make it, but you have to believe in yourself. Don't let people, or work, or circumstance dictate you. Only let yourself dictate who you are. You can do this",3.0939910411834717,3.055330514907837,3.576958417892456,2.058668375015259,4.262259006500244,3.8076372146606445,2.50414776802063,3.7043356895446777,2.62400221824646,3.565993309020996,2.5129854679107666,3.392690896987915,3.1571967601776123,3.020170211791992,2.5368807315826416,3.2631466388702393,2.995408296585083,1.8698760271072388,4.132608413696289,3.421546459197998,3.9442148208618164,1,"You are strong enough to survive, you can make it, but you have to believe in yourself. Don't let people, or work, or circumstance dictate you. Only let yourself dictate who you are. You can do this|"
7on169,dsaqp6h,Will the suicide hotline call the cops on me?. I can't find an answer online so...,3.7857325077056885,2.4904541969299316,2.9283690452575684,1.2666840553283691,4.883736610412598,3.5902180671691895,3.0566062927246094,3.150890827178955,2.598527431488037,3.070978879928589,1.73503577709198,3.669137477874756,2.6653895378112793,2.873786687850952,2.9032323360443115,2.8689022064208984,3.322767496109009,2.063527822494507,3.969294309616089,3.8173828125,3.939622640609741,From what read only if an immidiate threat to yourself they will trace your call and call the cops. quote me on that though as not 100% certain.,3.9923043251037598,2.624724864959717,2.732945203781128,1.726583480834961,4.511613845825195,3.364727258682251,2.7455761432647705,2.348228693008423,3.9576539993286133,3.004971742630005,1.9179655313491821,3.6483075618743896,2.3848114013671875,3.98591947555542,2.634592056274414,3.035759449005127,3.5572779178619385,2.555440664291382,4.1121296882629395,3.401676893234253,3.870175361633301,0,
5oc1v6,dcia967,Does anyone else find it hard to enjoy things because you're constantly worried about being depressed again?. Like it's the only thing on your mind and you feel sort of scared that you're going to be sad again.,2.8424530029296875,3.328744649887085,3.8469293117523193,1.0541218519210815,4.843841075897217,3.059352159500122,2.4719855785369873,3.7446184158325195,1.9201632738113403,3.4324584007263184,1.6575067043304443,2.9407010078430176,3.1916072368621826,2.2448318004608154,2.5118823051452637,3.0194127559661865,3.2208659648895264,1.8466975688934326,3.4260804653167725,3.819586753845215,3.494401454925537,I'm not afraid to enjoy things - but - I'm afraid to stress myself by having expectations of great times or great results from things I plan. I try not to expect anything at all - because if I'm disappointed it could drop me waaaaaaay down.,2.372309446334839,3.47011399269104,4.096581935882568,2.160855531692505,3.8871946334838867,3.4223175048828125,2.081325054168701,4.4513750076293945,1.9145305156707764,3.707476854324341,2.717360734939575,3.019070625305176,3.7007322311401367,2.3687703609466553,2.0848662853240967,3.4230682849884033,2.6368937492370605,1.5622490644454956,3.7186062335968018,3.161226987838745,3.5220389366149902,0,
89t273,dwte8if,"How to find things fun again?. Nothing is fun anymore. I speak to counselors about it. I speak to a lot of people about it actually, but in the end I'm actually left really sad still.",2.8391647338867188,3.2950379848480225,3.7946698665618896,1.4430841207504272,4.6759209632873535,3.360002040863037,2.450221538543701,3.79557728767395,2.211700201034546,3.534065008163452,2.0602493286132812,3.1079607009887695,3.199571132659912,2.581537961959839,2.5179569721221924,3.1342697143554688,3.1773805618286133,1.8823111057281494,3.736612558364868,3.69987416267395,3.7132182121276855,"I can only be less sad around kids. They have this energy and innocence that take some sadness out of me. I play with them, make them laugh, feed them, wash their hands. But, I am not around kids very often (I don't have children of my own and relative's kids I see them once a year). But yeah I know what makes me feel better for now. Find what makes you fee less sad, don't aim for the extreme fun and happiness all at once, just less sadness is good.",2.3019070625305176,3.8022232055664062,4.25045108795166,3.489234209060669,2.7678847312927246,3.0557100772857666,2.070357322692871,3.9952311515808105,2.6682629585266113,3.840832233428955,3.530632972717285,2.910515308380127,3.6954338550567627,3.1020171642303467,2.193294048309326,3.816962242126465,1.9591169357299805,1.3747183084487915,3.7992517948150635,2.3669986724853516,3.2056987285614014,0,
8o2ndn,e010c1k,"06.06.. its my birthday in 4 days...normally i felt quite happy about it, but this time i just want to ignore it. i dont even know why, im just generally pissed off by the idea of it...",2.6179497241973877,3.720482110977173,4.15468168258667,1.5542644262313843,4.351731777191162,2.9124717712402344,2.2599081993103027,4.041249752044678,1.9993932247161865,3.582392454147339,2.1868486404418945,2.827260971069336,3.561607837677002,2.3445773124694824,2.3197290897369385,3.315272331237793,2.885535955429077,1.6179912090301514,3.310528039932251,3.470252752304077,3.2438251972198486,Hey mine is in two days as well! My friend today was telling me to make plans for it and I responded with the most disentrested eh yeah maybe.,2.4356026649475098,3.981318473815918,4.097747325897217,3.6532015800476074,2.481485605239868,2.7283401489257812,1.932223916053772,3.6469807624816895,3.2664668560028076,3.753547191619873,3.6646389961242676,2.885810613632202,3.643449068069458,3.605001211166382,1.8853106498718262,3.920217990875244,1.9834712743759155,1.4089124202728271,3.521285057067871,2.1835169792175293,2.8143041133880615,0,
92stxr,e384nqx,:/. Do we ever NOT feel shitty?,2.789923906326294,3.4543349742889404,3.9110751152038574,1.2811976671218872,4.639995098114014,2.9964821338653564,2.5939910411834717,3.80180287361145,1.8228294849395752,3.4774529933929443,1.8739391565322876,2.9227707386016846,3.2679567337036133,2.163855791091919,2.678471565246582,3.1155030727386475,2.9389848709106445,1.6334657669067383,3.3921616077423096,3.6759426593780518,3.4338438510894775,"Yes. Usually when multiple things line up nicely. Example: Got good sleep, the weather is nice, and some dude on posted a video of his dog running around with a gopro.",3.1502649784088135,3.510798454284668,3.1990339756011963,4.088603496551514,1.740013599395752,2.082520008087158,2.1375222206115723,2.034078359603882,4.481957912445068,3.0236735343933105,3.4928276538848877,2.903149366378784,2.5710039138793945,4.4800848960876465,2.169633388519287,3.88348650932312,1.6802948713302612,1.5770070552825928,3.369216203689575,1.652680516242981,2.157953977584839,0,
71nl5e,dnc4ov3,Fuck all this.. Fuck this shit. I don't even care anymore.,2.584940195083618,3.3329460620880127,3.9788055419921875,1.9458812475204468,4.151799201965332,3.4957194328308105,2.255913019180298,4.219378471374512,1.9301517009735107,3.698075771331787,2.595216989517212,3.0459163188934326,3.542961835861206,2.4210681915283203,2.2679288387298584,3.3618712425231934,2.7838191986083984,1.6565824747085571,3.7022767066955566,3.369342088699341,3.642392635345459,Same here man. at the point where all I can say is fuck life,2.8091657161712646,3.3459410667419434,3.929398536682129,1.5379163026809692,4.507347583770752,3.311509370803833,2.411797523498535,3.8680882453918457,2.067610502243042,3.5902504920959473,2.1663949489593506,3.018190383911133,3.3802719116210938,2.4682769775390625,2.4879496097564697,3.230454206466675,3.003699541091919,1.7346128225326538,3.546955108642578,3.604597568511963,3.5152628421783447,0,
